sample_id;timestamp;ipc_sensed;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
145;4294974.6279999996;23.00288503391543;1300;3.6030000000000002;0.153;1.4419999999999999;0.14400000000000002;38840436;507970
146;4294974.6780000003;24.602725628859954;1300;3.6030000000000002;0.153;1.4419999999999999;0.14600000000000002;41681583;536519
147;4294974.7290000003;33.939752877362992;1300;3.6139999999999999;0.153;1.4419999999999999;0.18000000000000002;65991953;512949
148;4294974.7790000001;20.448690736927698;1300;3.6030000000000002;0.153;1.4419999999999999;0.12;33543005;547283
149;4294974.8289999999;28.992388381411931;1300;3.6030000000000002;0.153;1.4419999999999999;0.12199999999999998;39180701;529414
150;4294974.8799999999;34.048667947257279;1300;3.6579999999999999;0.153;1.4419999999999999;0.14100000000000001;54487474;499251
151;4294974.9299999997;28.887109729836904;1300;3.651125;0.153;1.4419999999999999;0.14000000000000001;47032937;507000
152;4294974.9800000004;23.926074319634662;1300;3.6579999999999999;0.153;1.4419999999999999;0.15600000000000003;45289371;1050649
153;4294975.0300000003;25.562099003426894;1300;3.6222500000000002;0.153;1.4419999999999999;0.14200000000000002;42487245;507916
154;4294975.0810000002;22.855481128540752;1300;3.6030000000000002;0.153;1.4419999999999999;0.14300000000000002;39265074;539072
155;4294975.1310000001;29.982970735533897;1300;3.6607500000000002;0.153;1.4419999999999999;0.14399999999999999;45978773;497786
156;4294975.1809999999;28.099447195997019;1300;3.6030000000000002;0.153;1.4419999999999999;0.15400000000000003;47122125;521036
157;4294975.2309999997;23.269328215681714;1300;3.6030000000000002;0.153;1.4419999999999999;0.13200000000000001;39187698;509578
158;4294975.2819999997;22.589177287547106;1300;3.6030000000000002;0.153;1.4419999999999999;0.14600000000000002;38477639;508790
159;4294975.3320000004;26.339987612009619;1300;3.6415000000000002;0.153;1.4419999999999999;0.14399999999999999;43342006;501354
160;4294975.3820000002;35.728659063547603;1300;3.6800000000000002;0.153;1.4419999999999999;0.14100000000000001;55880901;485801
161;4294975.432;31.724494911434931;1300;3.6800000000000002;0.153;1.4419999999999999;0.16500000000000004;61788870;514945
162;4294975.483;43.36910362466903;1300;3.6800000000000002;0.153;1.4419999999999999;0.13399999999999998;58590404;519092
163;4294975.5329999998;33.266047277848138;1300;3.6800000000000002;0.153;1.4419999999999999;0.126;48950069;480851
164;4294975.5829999996;35.480165353302894;1300;3.7084999999999999;0.153;1.4419999999999999;0.13700000000000004;56811709;498277
165;4294975.6339999996;30.51834834770025;1300;3.6800000000000002;0.153;1.4419999999999999;0.14300000000000002;50390483;513577
166;4294975.6840000004;33.247106929304117;1300;3.6800000000000002;0.153;1.4419999999999999;0.14599999999999999;51874520;512182
167;4294975.7340000002;23.882000013448245;1300;3.6800000000000002;0.153;1.4419999999999999;0.14200000000000002;40516613;495321
168;4294975.784;23.816127154768978;1300;3.6800000000000002;0.153;1.4419999999999999;0.13800000000000001;40252947;487941
169;4294975.835;32.815416163921512;1300;3.6800000000000002;0.153;1.4419999999999999;0.14200000000000002;50950421;491066
170;4294975.8849999998;28.584874615459498;1300;3.6800000000000002;0.153;1.4419999999999999;0.14499999999999999;47620216;512137
171;4294975.9349999996;22.664684328974275;1300;3.6800000000000002;0.153;1.4419999999999999;0.14400000000000002;39360150;521960
172;4294975.9850000003;27.651762317538736;1300;3.651125;0.153;1.4419999999999999;0.18500000000000005;58043174;1017433
173;4294976.0360000003;38.893747693593539;1300;3.6800000000000002;0.153;1.4419999999999999;0.13600000000000001;60851853;519852
174;4294976.0860000001;24.145377568141207;1300;3.6800000000000002;0.153;1.4419999999999999;0.11199999999999999;34692265;519849
175;4294976.1359999999;27.382041364424047;1300;3.6703749999999999;0.153;1.4419999999999999;0.13400000000000001;45284690;486129
